read_name_str,read_lengths,mapping_qualities,avg_base_qualities,num_overlap_aligned_bases,fraction_overlap_aligned,num_nones,fraction_nones,num_inserts,fraction_inserts,num_mismatches,fraction_mismatches,num_ambiguous
4037921f-eb0e-4761-a968-0257a24de410,6743,60,19.992584902862227,6263,0.9635384615384616,262,0.03885510900192792,122,0.01809283701616491,166,0.024618122497404717,0
63be7230-440e-46f1-a05c-d54c928ea0f5,6785,60,15.64274134119381,6168,0.9489230769230769,351,0.05173176123802505,260,0.03831982313927782,307,0.04524686809137804,0
aa9f7d15-8250-440d-b7b1-bb253d310da6,6617,60,14.960405017379477,6070,0.9338461538461539,451,0.06815777542693063,189,0.02856279280640774,228,0.0344567024331268,0
bdfb147a-ba96-4071-998e-60f6ffd84f3b,660,60,18.083333333333332,326,0.05015384615384615,15,0.022727272727272728,42,0.06363636363636363,16,0.024242424242424242,0
26df5226-6b22-47ba-a1d9-a353e71ea0a4,1054,60,24.38519924098672,731,0.11246153846153846,13,0.012333965844402278,24,0.022770398481973434,3,0.0028462998102466793,0
da554c25-7218-4636-a5d1-e7191af84527,810,60,23.341975308641974,505,0.07769230769230769,8,0.009876543209876543,5,0.006172839506172839,4,0.0049382716049382715,0
c61ac05e-213d-4e45-9a15-49925f652534,10218,60,14.159326678410649,5949,0.9152307692307692,323,0.03161088275592092,3989,0.3903895087101194,333,0.03258954785672343,0
7d30168d-6731-4643-ab9a-46eaa22bfb24,6932,60,15.982833237160992,6173,0.9496923076923077,337,0.048615118291979224,388,0.05597230236583958,337,0.048615118291979224,0
4e8b08bc-5856-409c-8b4a-d51c3480f09d,6565,60,17.697791317593296,6047,0.9303076923076923,466,0.07098248286367098,150,0.02284843869002285,291,0.044325971058644324,0
ac3bdc7d-74f3-4e44-82e2-9e1c15a0eea6,7002,60,20.07697800628392,6315,0.9715384615384616,202,0.028848900314195944,143,0.020422736361039702,145,0.020708369037417882,0
e9e2bddf-5216-4502-a573-0293f931caec,6870,60,23.677292576419212,6398,0.9843076923076923,109,0.01586608442503639,98,0.014264919941775837,71,0.010334788937409025,0
25a1d5af-6916-4721-b10e-a5134230caa0,6912,60,18.454716435185187,6375,0.9807692307692307,128,0.018518518518518517,177,0.025607638888888888,167,0.02416087962962963,0
f213d5ea-f426-4a36-8346-64eccc0fa636,1159,60,18.060396893874028,817,0.1256923076923077,33,0.028472821397756688,45,0.03882657463330457,24,0.02070750647109577,0
70ded43d-27b3-40c1-8fee-4776029b3e89,6866,60,22.54893678997961,6370,0.98,134,0.01951645790853481,119,0.01733177978444509,76,0.011069035828721235,0
66fb0e13-745c-4318-b49f-b5e616f57e8f,6904,60,24.05996523754345,6427,0.9887692307692307,86,0.012456546929316338,111,0.016077636152954808,47,0.0068076477404403245,0
2156e460-0644-4e73-b3de-c25753f4c8ae,6804,60,17.929159318048207,6231,0.9586153846153846,279,0.041005291005291,204,0.029982363315696647,228,0.03350970017636684,0
b87a874b-41e8-4802-843f-6acd34117937,6762,60,19.679680567879327,6250,0.9615384615384616,255,0.03771073646850044,133,0.019668737060041408,178,0.026323572907423837,0
9fd2848b-35a5-40e7-a857-dfb25904f3d5,6836,60,20.071386775892336,6336,0.9747692307692307,182,0.02662375658279696,139,0.020333528379169106,140,0.02047981275599766,0
bb85c689-f119-4bc8-864a-ac30d03d1a2f,6854,60,18.313977239568136,6317,0.9718461538461538,189,0.027575138605194047,164,0.023927633498686898,203,0.02961774146483805,0
